OID_,COUNT,MEAN_JV,MEAN_LND_VAL,MEAN_LND_SQFOOT,MEAN_ACT_YR_BLT,MEAN_TOT_LVG_AREA,MEAN_WaterAccess,SHAPE_Area,Hwy_NEAR_DIST,Hwy_Acc_NEAR_DIST,Beach_NEAR_DIST,Grocery_NEAR_DIST,A_School_NEAR_DIST,B_School_NEAR_DIST,C_School_NEAR_DIST,Any_School_NEAR_DIST,Lat,Long
1783,14.000000000000000,277220,19575.714285714286234,2174.857142857142662,1972.500000000000000,1511.071428571428669,0.000000000000000,93217.889953268706449,4999.784603400128617,6057.844002855581493,22249.437213764264015,15296.261673028508085,15936.673420809253003,5538.035198185832996,4106.691177250746478,4106.691177250746478,26.2843418,-80.1410141
1784,8.000000000000000,343221.25,14755.000000000000000,7377.750000000000000,1963.625000000000000,1573.750000000000000,0.000000000000000,93217.889951151781133,1764.280223764069660,2200.801501588950487,12528.029570082993814,14315.562526593725124,17087.205121288257942,7168.717079131840364,1496.551091249645879,1496.551091249645879,26.2995262,-80.1148911
1785,7.000000000000000,1717207.14285714,386878.571428571420256,9994.285714285713766,1974.428571428571331,3535.428571428571558,1.000000000000000,93217.782314838535967,11679.896807230572449,11990.727176958169366,1554.403378651335515,17015.039293950128922,15126.413145189164425,16265.093617216838538,4413.017318099306067,4413.017318099306067,26.3056374,-80.0818863
1786,5.000000000000000,645504,76450.000000000000000,9556.200000000000728,1958.200000000000045,1922.799999999999955,0.000000000000000,93217.782314838535967,8685.459962962577265,8989.259299722118158,4502.439052516421725,17180.140647957596229,13617.892664987175522,14617.155775763112615,1641.778043711903820,1641.778043711903820,26.3083992,-80.0905380
1787,9.000000000000000,341037.777777778,32048.888888888890506,2362.888888888888687,1988.000000000000000,1644.000000000000000,0.000000000000000,93217.782312721625203,5247.501906806466650,7774.695317629554665,21091.597085276636790,16920.302591489122278,14647.012533432975033,6656.422607692226848,7180.658402812352506,6656.422607692226848,26.2929096,-80.1400833
1788,9.000000000000000,571073.333333333,60015.555555555554747,7502.000000000000000,1956.555555555555657,1578.333333333333258,0.000000000000000,93217.836131936695892,8746.467226831295193,8877.270848447418757,4377.874656616877473,18361.581453669045004,12509.557598246577982,15615.749435999641719,1943.962915374566364,1943.962915374566364,26.3115540,-80.0896454
1789,2.000000000000000,800910,108000.000000000000000,10800.000000000000000,1982.000000000000000,3549.000000000000000,0.000000000000000,93217.782314838535967,6513.541885563106916,7222.005109273886774,20303.011983767148195,25984.254785434655787,10947.548755133106170,8305.608649285302818,11566.137496690560511,8305.608649285302818,26.3258381,-80.1372375
1790,1.000000000000000,1018510,135210.000000000000000,9014.000000000000000,1951.000000000000000,3415.000000000000000,0.000000000000000,93217.782314838535967,12609.520080506230443,12648.356311533352709,445.453862726112277,20130.330865539763181,13016.436572791995786,19042.312613185808004,5957.847478161232175,5957.847478161232175,26.3132801,-80.0774918
1791,8.000000000000000,306621.25,14327.500000000000000,7164.250000000000000,1973.000000000000000,1298.625000000000000,0.000000000000000,93217.782314227428287,2542.235536858028809,2545.349846714752857,11237.719283181382707,15276.323626327040984,15772.383719533439944,8838.641580681009145,2607.617967029552801,2607.617967029552801,26.3031158,-80.1113892
1792,11.000000000000000,253085.454545455,8798.181818181818016,879.818181818181870,1983.000000000000000,1264.818181818181756,0.000000000000000,93217.836131936695892,3122.585966573653423,5371.380736895293012,19989.428428766666912,14346.064821998112166,17047.596180530392303,4127.296968000729066,5327.364808292648377,4127.296968000729066,26.2874641,-80.1349258
1793,6.000000000000000,696343.333333333,79333.333333333328483,9916.500000000000000,1957.666666666666742,2105.166666666666515,0.000000000000000,93217.889951151781133,10103.623100051110669,10451.513500826067684,3256.080210540878852,16164.921973033680842,15069.376581087699378,14672.576433539323261,2739.869151289970887,2739.869151289970887,26.3047676,-80.0870972
1794,3.000000000000000,1518570,598830.000000000000000,13568.000000000000000,1956.666666666666742,3041.000000000000000,1.000000000000000,93217.782312721625203,10497.519228642217058,10739.947180657347417,3041.050345308481155,15773.849240947969520,15602.845376828565350,14627.358696099841836,3127.786938614280189,3127.786938614280189,26.3034077,-80.0862427
1795,10.000000000000000,315495,14724.000000000000000,7361.199999999999818,1964.900000000000091,1464.400000000000091,0.000000000000000,93217.782314838535967,2565.311733460917822,4165.056199059353276,12794.572496871645853,12208.640577792430122,19213.167446692576050,5434.104993744766034,946.359042963181764,946.359042963181764,26.2936554,-80.1140671
1796,18.000000000000000,302445.555555556,17155.555555555554747,1313.055555555555657,1984.777777777777828,1336.333333333333258,0.000000000000000,93217.782312721625203,12225.976053817154025,12546.775077308704567,25909.983264607672027,28509.165794273645588,8997.478350361563571,3320.920355847727933,16017.510182889456701,3320.920355847727933,26.3241348,-80.1546021
1797,8.000000000000000,301190,16236.250000000000000,8117.750000000000000,1962.000000000000000,1456.500000000000000,0.000000000000000,93217.836134053621208,871.561385710877516,3326.961960048993660,16529.759446857140574,10494.538902061829504,17858.690843238673551,1152.310526909472628,4079.154379396709373,1152.310526909472628,26.2842255,-80.1219406
1798,6.000000000000000,720118.333333333,139995.000000000000000,7999.500000000000000,1959.000000000000000,2084.333333333333485,0.000000000000000,93217.836131936695892,10593.991141126401999,10794.604276753241720,2554.607312164557698,17822.360879866730102,13796.176399329797277,16241.147096226024587,3563.368901708057365,3563.368901708057365,26.3088131,-80.0844650
1799,2.000000000000000,423195,55615.000000000000000,5806.500000000000000,1985.000000000000000,2040.500000000000000,0.000000000000000,93217.836131325602764,9896.904280283562912,10550.975048889891696,23728.123986091271945,27985.433485608293267,10508.790868220434277,5592.410773629588221,14737.745356641746184,5592.410773629588221,26.3268013,-80.1476440
1800,2.000000000000000,2553330,181015.000000000000000,12067.500000000000000,1982.500000000000000,4917.000000000000000,0.000000000000000,93217.836134664714336,12821.286215450643795,12821.286215450643795,290.417155918427568,22221.003963693539845,11275.687429059620627,20629.422683603010228,5910.221006877877699,5910.221006877877699,26.3191414,-80.0765762
1801,15.000000000000000,321082.666666667,19464.666666666667879,1710.799999999999955,1984.333333333333258,1367.266666666666652,0.000000000000000,93217.782312721625203,12287.371802103552909,12423.890481921132960,25849.932255557152530,27740.889971754742874,9524.976840958710454,2585.563643095155840,15406.661479492908256,2585.563643095155840,26.3214283,-80.1546173
1802,4.000000000000000,607495,101245.000000000000000,8437.000000000000000,1963.500000000000000,1802.750000000000000,0.000000000000000,93217.836134053621208,8850.489384655284084,8862.964194496944401,6019.592491642150890,12992.003145780447085,17659.210973691224353,11484.012047467422235,3152.781909504839405,3152.781909504839405,26.2971344,-80.0932236
1803,8.000000000000000,479941.25,46216.250000000000000,7702.875000000000000,1979.875000000000000,2169.875000000000000,0.000000000000000,93217.889953268706449,6210.277771197565926,6948.119253118907181,20946.108121211345861,19064.541115824926237,13455.769177802525519,8502.921690121263964,7899.480915387943242,7899.480915387943242,26.3005867,-80.1408997
1804,10.000000000000000,284086,16407.000000000000000,8204.500000000000000,1962.299999999999955,1302.900000000000091,0.000000000000000,93217.836131936695892,866.706554171335711,3012.932122798850287,16685.495181205897097,10246.320644214898493,17543.249180346723733,879.016696751313475,3771.657390110381584,879.016696751313475,26.2833233,-80.1219482
1805,5.000000000000000,719330,107258.000000000000000,10928.000000000000000,1978.599999999999909,3038.800000000000182,0.000000000000000,93217.782312721625203,5987.321951992587856,6461.326977773312137,19680.659505596606323,25141.579767504495976,11024.328198440585766,8583.078901568873334,10746.757386310546281,8583.078901568873334,26.3240223,-80.1355209
1806,11.000000000000000,307687.272727273,20456.363636363636033,2272.909090909090992,1976.454545454545496,1665.727272727272748,0.000000000000000,93217.782314838535967,5478.509584244849066,7382.404339566173803,21963.012680375828495,16541.614484896650538,14741.302047799641514,6428.021994563749104,5933.373538882048706,5933.373538882048706,26.2893105,-80.1418457
1807,8.000000000000000,518835,35225.000000000000000,5870.625000000000000,1987.000000000000000,2005.500000000000000,0.000000000000000,93217.889953268706449,13886.609615941231823,14340.614567221859033,27663.224352396093309,30091.466421927027113,7231.565268046700112,3362.656433416302207,17757.395445272999496,3362.656433416302207,26.3259716,-80.1597900
1808,9.000000000000000,229574.444444444,9071.111111111111313,2267.777777777777828,1975.000000000000000,1299.222222222222172,0.000000000000000,93217.782312110517523,1514.208695837888172,2547.637453574840038,11695.931011842210864,18383.569286489728256,12650.714703856625420,11615.007203082010165,1892.388353505597252,1892.388353505597252,26.3116951,-80.1121902
1809,4.000000000000000,334302.5,18330.000000000000000,9164.500000000000000,1958.250000000000000,1577.000000000000000,0.000000000000000,93217.889953268706449,2110.845765675247549,4648.695838589968844,14890.637365319245873,10329.604486367536083,18329.896306116945198,2692.845648072862332,3045.486401607818607,2692.845648072862332,26.2864552,-80.1175919
1810,4.000000000000000,320752.5,16490.000000000000000,6594.750000000000000,1961.000000000000000,1570.500000000000000,0.000000000000000,93217.836134053621208,0.000000000000000,1230.081442034516385,18489.346426904823602,9958.858878819015445,16355.760889001478063,742.559627231486388,3127.915775219898023,742.559627231486388,26.2788315,-80.1254501
1811,7.000000000000000,241394.285714286,26045.714285714286234,6511.285714285714675,1981.571428571428669,1433.285714285714221,0.000000000000000,93217.889953268706449,3877.928949038528572,4276.548061653806144,9514.541699483606862,16297.484501668901430,14609.895543076805552,10816.666118865177850,812.130010512924741,812.130010512924741,26.3066921,-80.1061630
1812,8.000000000000000,104366.25,3586.250000000000000,896.250000000000000,1974.000000000000000,874.375000000000000,0.000000000000000,93217.889952373981941,935.951512507578400,1223.494873853449690,12122.440463991097204,19886.966039239257952,11173.600561490166001,12946.311981536624444,2984.969165998726112,2984.969165998726112,26.3157616,-80.1130295
1813,3.000000000000000,284133.333333333,16250.000000000000000,8125.000000000000000,1973.000000000000000,1183.333333333333258,0.000000000000000,93217.889954490907257,2696.288037984714720,2778.974199647303976,10928.140225885934342,15698.359575920625502,15290.903537224401589,9405.984616872303377,2042.632179379532090,2042.632179379532090,26.3044643,-80.1105118
1814,3.000000000000000,410186.666666667,43506.666666666664241,2175.333333333333485,1986.000000000000000,1661.666666666666742,0.000000000000000,93217.782312721625203,12275.914927977413754,12757.960222373963916,26842.377051683812169,24245.471597510932042,7396.223058899241551,4385.558906647916046,12931.289541138719869,4385.558906647916046,26.3038540,-80.1590805
1815,11.000000000000000,382200.909090909,30059.090909090908099,7514.636363636363967,1963.727272727272748,1495.727272727272748,0.000000000000000,93217.782314838535967,5769.043499763490217,5906.999643226983608,7813.625436142448052,15227.838966831564903,15306.975037811518632,11048.500129432779431,1418.303740503591371,1418.303740503591371,26.3039532,-80.1009750
1816,2.000000000000000,224535,84615.000000000000000,5641.000000000000000,1980.500000000000000,1112.000000000000000,0.000000000000000,93217.782314838535967,3798.873982492519644,3915.480112359693067,9792.231277752680398,15514.951269803323157,15385.249353478468038,9970.985795027232598,1634.890140572766768,1634.890140572766768,26.3044415,-80.1070480
1817,8.000000000000000,362516.25,22572.500000000000000,9027.750000000000000,1961.000000000000000,1673.375000000000000,0.000000000000000,93217.782312721625203,473.645807932932939,1978.636198352384099,18653.631812381656346,10810.115922441687871,17177.102778680706251,877.040040466632604,3980.353354932497041,877.040040466632604,26.2806473,-80.1271667
1818,4.000000000000000,319472.5,16820.000000000000000,8409.250000000000000,1966.250000000000000,1437.000000000000000,0.000000000000000,93217.889953268706449,2275.056429336199471,3108.838618748762656,15886.913478255697555,8706.960934066975824,16400.659060176218190,1880.670096067156464,2694.847255697706714,1880.670096067156464,26.2810402,-80.1176300
1819,5.000000000000000,304886,34928.000000000000000,1746.400000000000091,1987.000000000000000,1304.799999999999955,0.000000000000000,93217.782312721625203,12584.020248196879038,13387.388558026594183,27452.000540078424820,24105.455700652699306,7218.351866840424918,5339.478943842928857,12416.419937682410819,5339.478943842928857,26.3011570,-80.1608353
1820,8.000000000000000,256670,13645.000000000000000,6822.375000000000000,1959.000000000000000,1331.875000000000000,0.000000000000000,93217.782314227428287,3994.205465602924050,5054.114744430662540,13921.959048547274506,8655.564317872011088,17107.702768301292963,3724.835499214521860,3707.542784784624473,3707.542784784624473,26.2837162,-80.1124039
1821,2.000000000000000,353710,15370.000000000000000,7683.000000000000000,1969.000000000000000,1670.000000000000000,0.000000000000000,93217.889953268706449,1687.442255963516118,1901.616432384188329,17099.361584320056863,8120.230482004264559,15259.648772394399202,1799.830599286155348,1475.325304747473865,1475.325304747473865,26.2774410,-80.1193924
1822,3.000000000000000,438373.333333333,15790.000000000000000,7895.333333333333030,2000.333333333333258,2254.666666666666515,0.000000000000000,93217.782314838535967,2547.016938118239068,2885.582177549812513,16120.560424946213971,7890.677755343082026,15539.422728599090988,2305.776455850852471,1880.468257831878645,1880.468257831878645,26.2787781,-80.1167755
1823,14.000000000000000,406460,53437.857142857144936,4220.642857142856883,1980.428571428571331,1950.500000000000000,0.000000000000000,93217.782314838535967,7354.034745768653011,8075.467852702300661,21166.312761915483861,26529.082594025258004,11472.194591499803209,7620.065682205699886,12387.064363429011792,7620.065682205699886,26.3263035,-80.1398392
1824,12.000000000000000,392444.166666667,29675.833333333332121,1978.250000000000000,2017.000000000000000,1531.666666666666742,0.000000000000000,93217.889953268706449,5330.342209516794355,5536.777145179671606,7800.267531135867102,18345.114900874268642,12179.259504571033176,13687.368167706008535,1508.198201747702342,1508.198201747702342,26.3125210,-80.1000443
1825,9.000000000000000,398930,22887.777777777777374,7883.555555555555657,1967.222222222222172,1650.666666666666742,0.000000000000000,93217.889953268706449,2197.649347688908165,2328.700159405816976,20783.164523402196210,11520.040101806729581,16746.038519272678968,2951.836578228697817,2457.117803535405073,2457.117803535405073,26.2770691,-80.1324005
1826,4.000000000000000,309657.5,32730.000000000000000,8182.750000000000000,2001.000000000000000,1747.250000000000000,0.000000000000000,93217.782312721625203,2631.719501333050630,2738.817519449013162,10420.383853588600687,19620.569591386272805,11281.614412345474193,13494.128893513165167,2173.321055310537758,2173.321055310537758,26.3157291,-80.1078262
1827,10.000000000000000,461178,42349.000000000000000,7058.100000000000364,1983.700000000000045,1906.099999999999909,0.000000000000000,93217.836132547803572,9148.709968484261481,9156.121761190679536,22970.481080700268649,23456.408979885352892,11096.785770461779975,4668.637433799694008,11357.850168959152143,4668.637433799694008,26.3119049,-80.1468811
1828,12.000000000000000,618884.166666667,62333.333333333335759,7791.666666666666970,1960.833333333333258,1860.916666666666742,0.000000000000000,93217.782314838535967,10105.028186998340971,10368.341663394794523,3072.706346226763799,17347.250359215879143,13991.429226163751082,15591.883896610628653,3055.185206142118204,3055.185206142118204,26.3079205,-80.0862045
1829,3.000000000000000,285063.333333333,12333.333333333333940,6167.333333333333030,1998.000000000000000,1412.333333333333258,0.000000000000000,93217.782312721625203,4209.786549535999256,4564.894910768912268,10544.605685166297917,12799.714188909661971,18130.364247537741903,7577.121759641634526,786.357616294957893,786.357616294957893,26.2967758,-80.1079712
1830,13.000000000000000,404733.076923077,36000.000000000000000,6000.000000000000000,1977.384615384615472,1732.307692307692378,0.000000000000000,93217.782312721625203,9939.034097603196642,10012.082719099958922,23651.891696215388947,24577.043296631545672,10653.800410608526363,3873.730115630758974,12362.304600573421340,3873.730115630758974,26.3146229,-80.1485977
1831,10.000000000000000,442628,36643.000000000000000,5479.100000000000364,1994.000000000000000,2123.900000000000091,0.000000000000000,93217.836131936695892,16257.424174212363141,16390.559522217306949,29821.397789016336901,30417.403662171516771,6192.820662755177182,2524.267609492931115,18738.640985837377229,2524.267609492931115,26.3214989,-80.1667633
1832,6.000000000000000,374668.333333333,60713.333333333335759,5519.333333333333030,1979.000000000000000,1820.500000000000000,0.000000000000000,93217.782314838535967,6089.648199136506264,6140.924156303661221,19572.044938778111828,23688.594094508789567,12296.260391584510216,8183.427299710434454,10046.643618280442752,8183.427299710434454,26.3195095,-80.1355515
1833,7.000000000000000,741392.857142857,133481.428571428579744,8728.000000000000000,1969.285714285714221,2076.285714285714221,0.000000000000000,93217.889953268706449,9725.974444449126167,9934.133470502965793,3421.412556511972525,17749.142448230897571,13454.069963558780728,15685.863072309279232,2699.914310040724104,2699.914310040724104,26.3092804,-80.0870590
1834,7.000000000000000,275634.285714286,18908.571428571427532,9454.285714285713766,1962.714285714285779,1383.714285714285779,0.000000000000000,93217.889951151781133,2977.365268654449665,5002.993679377459557,14221.531348318301752,9768.307326549314894,18026.601173871702485,3282.021407344984709,3257.645942021879819,3257.645942021879819,26.2859879,-80.1149902
1835,17.000000000000000,356343.529411765,32201.764705882353155,3189.941176470588289,1984.588235294117567,1821.941176470588289,0.000000000000000,93217.836134053621208,3028.094712560054177,3763.223213688032502,20857.454127741933917,13000.703250260346977,18227.325641702387657,3423.336816569693383,3123.854509333138139,3123.854509333138139,26.2811451,-80.1349716
1836,2.000000000000000,320905,16530.000000000000000,4133.000000000000000,1978.000000000000000,1330.500000000000000,0.000000000000000,93217.836134053621208,7463.576916743508264,7492.471747077141117,5588.636554193263692,19478.090763959309697,11101.609677715152429,15831.114624775185803,1483.357662721605948,1483.357662721605948,26.3151855,-80.0930862
1837,5.000000000000000,523402,56560.000000000000000,14140.200000000000728,1960.599999999999909,2554.400000000000091,0.000000000000000,93217.782312721625203,6292.776097752069290,6293.107222294423082,6760.353712200874725,20025.347229838156636,10444.386366597489541,15682.892983397110584,776.378676638718844,776.378676638718844,26.3170128,-80.0965424
1838,18.000000000000000,284602.777777778,18038.888888888890506,1320.888888888888914,1990.000000000000000,1025.333333333333258,0.000000000000000,93217.836134053621208,2765.844194903662810,2873.342883667090973,21277.918323406989657,12021.136628754706180,17034.027196502003790,3458.043812601992158,2022.174789854441087,2022.174789854441087,26.2770786,-80.1341324
1839,7.000000000000000,309121.428571429,32300.000000000000000,2484.571428571428442,1992.000000000000000,1473.571428571428669,0.000000000000000,93217.782314838535967,5959.968908655397172,7944.292950364128956,21516.553867245464062,17780.313457708180067,13863.152703690508133,7510.857013225469927,7883.278475468022407,7510.857013225469927,26.2947254,-80.1418076
1840,1.000000000000000,831540,216430.000000000000000,21643.000000000000000,1980.000000000000000,3878.000000000000000,0.000000000000000,93217.782314838535967,5085.433343500177216,6005.579068061505495,18901.924248987063038,25514.886072182151111,9845.173516589778956,9672.580466433068068,10449.573028461509239,9672.580466433068068,26.3262615,-80.1328964
1841,7.000000000000000,719187.142857143,72000.000000000000000,9000.000000000000000,1964.428571428571331,2095.285714285714221,0.000000000000000,93217.782314838535967,9157.721228279951902,9327.564274954600478,4465.703223584645457,15251.947498746909332,15577.979044468633219,13367.295079695997629,1899.123026975505354,1899.123026975505354,26.3029842,-80.0905762
1842,8.000000000000000,493420,61000.000000000000000,7625.000000000000000,1960.750000000000000,1800.500000000000000,0.000000000000000,93217.782314838535967,9393.851860938753816,9432.160169460281395,4748.080734457660583,14291.972628104762407,16558.770803861014429,12810.249385649554824,2524.986042948467912,2524.986042948467912,26.3002777,-80.0905991
1843,12.000000000000000,442204.166666667,35535.833333333335759,5922.500000000000000,1994.083333333333258,2191.916666666666515,0.000000000000000,93217.836134053621208,15963.616497005967176,16118.738760319562061,29546.974929644093208,30333.452304556532908,6514.443917008645258,2447.265124790425944,18575.262241942284163,2447.265124790425944,26.3219452,-80.1658936
1844,7.000000000000000,674822.857142857,67945.714285714289872,8493.285714285713766,1962.000000000000000,1947.714285714285779,0.000000000000000,93217.782314838535967,11128.235501208622736,11466.204629116231445,2120.594091669896898,16819.683375380667712,14979.096392182418640,15792.143077352455293,3844.906311535994519,3844.906311535994519,26.3056488,-80.0836182
1845,9.000000000000000,504151.111111111,67800.000000000000000,8475.000000000000000,1960.666666666666742,1650.000000000000000,0.000000000000000,93217.836134053621208,9709.317034072284514,9739.325496564188143,4555.600578473004134,14200.509078607758056,16747.526105838867807,12964.137294595309868,2837.648659661218971,2837.648659661218971,26.2998199,-80.0897369
1846,11.000000000000000,395513.636363636,38072.727272727272066,6345.272727272727025,1980.090909090909008,1765.636363636363740,0.000000000000000,93217.782314838535967,9860.323886716298148,9898.970631984922875,23608.782279997918522,24324.288397598807933,10602.625400275426728,3936.431156257498060,12184.959512893157807,3936.431156257498060,26.3137207,-80.1486053
1847,9.000000000000000,437048.888888889,75898.888888888890506,5840.777777777777374,1981.000000000000000,2042.111111111111086,0.000000000000000,93217.836134053621208,7080.691990547483329,7751.756997184779721,20869.181914524586318,26249.248252954410418,11365.104881878429296,7794.588697928465990,12059.000409228994613,7794.588697928465990,26.3258476,-80.1389771
1848,3.000000000000000,234756.666666667,22110.000000000000000,1474.000000000000000,1977.000000000000000,1371.000000000000000,0.000000000000000,93217.836134053621208,4981.596316740212387,5481.312588233759925,8228.709709441898667,17362.117003788047441,13236.445855884559933,12553.902864500645592,1340.313607547357606,1340.313607547357606,26.3098240,-80.1017990
1849,6.000000000000000,703435,115518.333333333328483,11551.833333333333940,1980.166666666666742,3021.666666666666515,0.000000000000000,93217.782314838535967,6534.007134991626117,7105.539321224577179,20274.920873499875597,25693.004471239750274,11176.768577514558274,8172.017708867492729,11402.876447494458262,8172.017708867492729,26.3249340,-80.1372452
1850,10.000000000000000,297570,13092.000000000000000,6546.399999999999636,1960.400000000000091,1294.400000000000091,0.000000000000000,93217.782314227428287,3027.469554814124422,3469.542005955565855,11551.076208396087168,13363.409664348579099,17740.260511713098822,7134.066460755969274,940.967907171644129,940.967907171644129,26.2976990,-80.1114349
1851,8.000000000000000,733616.25,65000.000000000000000,8125.000000000000000,1960.000000000000000,2184.000000000000000,0.000000000000000,93217.782312721625203,9000.300806508050300,9315.133668761312947,4391.398611382307536,15893.580564979329210,14924.370837531410871,13765.259051949622517,1626.307068895082239,1626.307068895082239,26.3047905,-80.0905685
1852,10.000000000000000,353943,29295.000000000000000,7323.500000000000000,1958.799999999999955,1475.400000000000091,0.000000000000000,93217.782314838535967,5384.411372734692122,5426.507207846500023,8951.993651159014917,13448.026522318554271,17213.602124750119401,9153.563280319844125,2413.121260148710917,2413.121260148710917,26.2990055,-80.1036148
1853,7.000000000000000,339607.142857143,38097.142857142855064,1904.857142857142890,1986.000000000000000,1471.000000000000000,0.000000000000000,93217.782314838535967,11320.830917150380628,12345.142457285908677,26366.896451084918226,22800.075553137055977,8527.151221173813610,6092.697724365884824,11236.733214842766756,6092.697724365884824,26.2993317,-80.1573792
1854,8.000000000000000,659332.5,65545.000000000000000,8193.375000000000000,1958.750000000000000,1889.500000000000000,0.000000000000000,93217.782314838535967,10904.043217625241596,11115.899154915106919,2250.729529757970795,17752.131196002726938,14026.006614549851292,16366.088831810155170,3864.906800993090656,3864.906800993090656,26.3083553,-80.0835953
1855,4.000000000000000,504230,13145.000000000000000,876.000000000000000,1997.000000000000000,1333.000000000000000,0.000000000000000,93217.782314838535967,12777.959247677354142,12892.745371140943462,347.726217284827953,18919.376036456658767,14212.014764826946703,18267.311838735866331,5818.392321478325357,5818.392321478325357,26.3096695,-80.0775146
1856,6.000000000000000,1470143.33333333,397048.333333333313931,10791.500000000000000,1970.000000000000000,3054.500000000000000,0.833333333333333,93217.889951151781133,11600.841522185251961,11875.943931122792492,1948.030885049324979,16147.516177906025405,15843.838206713058753,15588.166167832052452,4227.791271813453022,4227.791271813453022,26.3033867,-80.0827713
1857,4.000000000000000,309095,38227.500000000000000,10011.000000000000000,1976.500000000000000,1877.500000000000000,0.250000000000000,93217.889954490907257,1929.886475171857001,3543.361377497287322,11618.378707779316755,23795.033927424090507,7107.610365464781353,16816.688664710727608,5523.739184913391000,5523.739184913391000,26.3270264,-80.1103439
1858,10.000000000000000,264738,26832.000000000000000,6708.000000000000000,1967.900000000000091,1580.000000000000000,0.000000000000000,93217.782312721625203,3023.256841174248621,3801.379729709210551,10393.412680405373976,23020.561862216924055,7945.086612204114317,16822.947550376975414,4211.414028703931763,4211.414028703931763,26.3251991,-80.1068878
1859,8.000000000000000,565353.75,68545.000000000000000,8918.750000000000000,1957.250000000000000,1660.625000000000000,0.000000000000000,93217.782314838535967,8493.999222861573799,8650.644155675139700,4636.924336151348143,18147.483075088988699,12638.830230097062667,15298.882958342252095,1623.411249895222454,1623.411249895222454,26.3111076,-80.0905151
1860,8.000000000000000,425662.5,25498.750000000000000,4250.000000000000000,1996.750000000000000,1731.125000000000000,0.000000000000000,93217.889951151781133,15376.246480120853448,15492.154711011251493,28942.610084290794475,29467.221306715415267,6568.909719131678685,1579.453897581911178,17754.390952570964146,1579.453897581911178,26.3201294,-80.1641693
1861,10.000000000000000,506681,48651.000000000000000,8108.199999999999818,1986.799999999999955,1942.400000000000091,0.000000000000000,93217.889951151781133,14747.454634434514446,15150.130873690595763,28498.434166908413317,30521.175350712372165,6688.272612167488660,3219.828026587526892,18341.245315990981908,3219.828026587526892,26.3255348,-80.1623993
1862,7.000000000000000,449947.142857143,43227.142857142855064,7204.571428571428442,1982.857142857142890,2041.428571428571331,0.000000000000000,93217.889953268706449,6452.894780175670348,6805.451564489895645,20883.909596760902787,19794.396905665391387,13251.505010199154640,7901.565984604027108,8189.382901681613475,7901.565984604027108,26.3032951,-80.1408768
1863,9.000000000000000,484287.777777778,38406.666666666664241,6401.222222222222626,1995.000000000000000,2320.777777777777828,0.000000000000000,93217.782314838535967,17000.650369258310093,17446.075822146329301,30791.206161085359781,32301.705906213952403,4983.925614111544746,4438.474610394527190,20404.036775894182938,4438.474610394527190,26.3264790,-80.1693268
1864,8.000000000000000,266562.5,18000.000000000000000,3000.000000000000000,1980.750000000000000,1285.000000000000000,0.000000000000000,93217.782314838535967,10881.749292407092071,10885.001666857426244,24699.945197453700530,24824.402427801367594,9432.662491410270377,2964.300622019236016,12999.077025341894114,2964.300622019236016,26.3128376,-80.1520844
1865,10.000000000000000,293011,20334.000000000000000,4066.500000000000000,1979.000000000000000,1448.900000000000091,0.000000000000000,93217.889953268706449,3639.717857277201347,5478.775771005329261,20634.321140436884889,14587.001971609743123,16709.801725132674619,4461.999339037092795,4908.681935974957014,4461.999339037092795,26.2865715,-80.1366653
1866,18.000000000000000,340558.333333333,34101.111111111109494,3410.111111111111313,1991.611111111111086,1489.000000000000000,0.000000000000000,93217.836131936695892,3023.239881020279427,3951.527741905241328,20720.096458552394324,13176.811133814309869,18046.629935610722896,3441.486519297207451,3431.176255662205676,3431.176255662205676,26.2820492,-80.1349640
1867,9.000000000000000,621193.333333333,71358.888888888890506,8919.888888888888687,1959.111111111111086,1858.111111111111086,0.000000000000000,93217.782314838535967,9417.141074580220447,9612.531014032549137,3725.290663925080935,17840.513262385666167,13242.775040008522410,15579.658730522507540,2408.963146886912000,2408.963146886912000,26.3097363,-80.0879211
1868,19.000000000000000,367988.947368421,35826.315789473686891,3469.842105263157919,1993.578947368421041,1768.052631578947285,0.000000000000000,93217.836134053621208,2741.570037206073266,3626.108890704416808,20530.559274937178998,12849.210002968327899,18374.276041324890684,3144.848594718776440,3386.848321086311444,3144.848594718776440,26.2815914,-80.1341019
1869,2.000000000000000,368465,32465.000000000000000,9276.500000000000000,1964.500000000000000,1715.000000000000000,0.000000000000000,93217.889953268706449,2183.084853070286499,2780.805957564332402,20311.241447623699059,12017.012047502921632,17608.422823506767600,2612.797456214115755,3133.771890292355693,2612.797456214115755,26.2797756,-80.1323776
1870,11.000000000000000,517083.636363636,18088.181818181819835,6030.272727272727025,2020.000000000000000,2017.272727272727252,0.000000000000000,93217.889953268706449,5014.349098018636141,5581.959930589529904,22609.769892328222340,14800.311030928363834,16512.796725772008358,5415.468796454470976,3138.893731403599304,3138.893731403599304,26.2816334,-80.1410370
1871,1.000000000000000,364060,25230.000000000000000,2944.000000000000000,1999.000000000000000,1487.000000000000000,0.000000000000000,93217.889953268706449,14539.857548617894281,15914.800594506246853,30197.349648364073801,25138.462685805916408,6491.520415052556928,3355.663028696385481,12603.137315938975007,3355.663028696385481,26.2953358,-80.1686859
