OID_,PARCEL_ID,JV,LND_VAL,LND_SQFOOT,ACT_YR_BLT,TOT_LVG_AREA,WaterAccess,Hwy_Acc_NEAR_DIST,Hwy_NEAR_DIST,Beach_Acc_NEAR_DIST,Grocery_NEAR_DIST,Any_School_NEAR_DIST,Lat,Long
11478,484215053920.000000000000000,294810.000000000000000,20250.000000000000000,2250.000000000000000,1974.000000000000000,1611.000000000000000,0,16421.167987509063096,5592.353849654974510,22301.828639525418112,16421.167987509063096,5602.216722150515125,26.28788302,-80.14189529
11479,484214200300.000000000000000,405110.000000000000000,12000.000000000000000,6000.000000000000000,1984.000000000000000,1442.000000000000000,0,12015.687777913160971,273.174615959482310,16654.031893018051051,12015.687777913160971,2449.115797853786262,26.28773795,-80.12359188
11480,484214200130.000000000000000,366150.000000000000000,13730.000000000000000,6866.000000000000000,1984.000000000000000,1372.000000000000000,0,11912.426523077752790,430.551779542715053,16507.948675875242770,11912.426523077752790,2455.300804425271508,26.28771942,-80.12310082
11481,484215053400.000000000000000,307410.000000000000000,20250.000000000000000,2250.000000000000000,1974.000000000000000,1321.000000000000000,0,16546.369829024653882,5749.533954550781345,22458.167373927415611,16546.369829024653882,5624.128066858467719,26.28785735,-80.14238414
11482,484214160860.000000000000000,216470.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,832.000000000000000,0,13848.561871047550085,2342.700470163058526,19169.696902180992765,13848.561871047550085,3571.627354057068260,26.28779557,-80.13182679
11483,484214160870.000000000000000,208660.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,13862.760078196966788,2361.921544352148430,19188.733148086183064,13862.760078196966788,3585.777512552313510,26.28779424,-80.1318878
11484,484214160880.000000000000000,208660.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,13876.972119594956894,2381.142219711094640,19207.771153702778975,13876.972119594956894,3599.982700805040167,26.28779291,-80.13194882
11485,484214160890.000000000000000,216650.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,832.000000000000000,0,13891.198655566355228,2400.363213027153506,19226.811421027647157,13891.198655566355228,3614.242969627039656,26.28779157,-80.13200984
11486,484214160900.000000000000000,208720.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,13905.439402307580167,2419.584206341377012,19245.853635228882922,13905.439402307580167,3628.557432823701674,26.28779024,-80.13207086
11487,484214160910.000000000000000,208920.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,13919.693870888831952,2438.805037913124579,19264.898010121127299,13919.693870888831952,3642.925010828948416,26.2877889,-80.13213187
11488,484214160920.000000000000000,208750.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,13933.962890164315468,2458.025794143210533,19283.943681706223288,13933.962890164315468,3657.345931258963446,26.28778757,-80.13219289
11489,484214160930.000000000000000,208750.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,13948.246471653943445,2477.247186291333492,19302.991901522003900,13948.246471653943445,3671.819638406114336,26.28778623,-80.13225391
11490,484214160780.000000000000000,208920.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,13980.434286033927492,2520.496401636082737,19345.856877612419339,13980.434286033927492,3704.572027456727938,26.28778323,-80.1323912
11491,484214160790.000000000000000,216670.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,832.000000000000000,0,13994.762625263345399,2539.730517503399824,19364.910820414577756,13994.762625263345399,3719.210786198487313,26.2877819,-80.13245222
11492,484214160800.000000000000000,208770.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,14009.104882864688989,2558.976610577995416,19383.967087238714157,14009.104882864688989,3733.899310890576544,26.28778056,-80.13251324
11493,484214160810.000000000000000,208630.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,14023.461680289261494,2578.234655713588381,19403.025345034930069,14023.461680289261494,3748.637663187137605,26.28777923,-80.13257425
11494,484214160820.000000000000000,209060.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,14037.831606016317892,2597.503445726996688,19422.085405931720743,14037.831606016317892,3763.423911845830389,26.28777789,-80.13263527
11495,484215070100.000000000000000,287440.000000000000000,15000.000000000000000,3000.000000000000000,1979.000000000000000,1446.000000000000000,0,14950.569421760495970,3770.827389630563630,20549.592556159368542,14950.569421760495970,4742.189277896074600,26.28782965,-80.13628163
11496,484214160830.000000000000000,209010.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,14052.215500139445794,2616.783044570996026,19441.146828116074175,14052.215500139445794,3778.258337508812019,26.28777656,-80.13269629
11497,484214160840.000000000000000,216800.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,832.000000000000000,0,14066.612703869743200,2636.073463010320211,19460.210769526169315,14066.612703869743200,3793.139816362730471,26.28777522,-80.13275731
11498,484214160850.000000000000000,209010.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,14081.024034179199589,2655.374533234548835,19479.276370824401965,14081.024034179199589,3808.068601515049068,26.28777389,-80.13281833
11499,484214160580.000000000000000,208700.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,14113.499330213964640,2698.838972462252514,19522.180496897643025,14113.499330213964640,3841.826914116988519,26.28777089,-80.13295562
11500,484214160590.000000000000000,216630.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,832.000000000000000,0,14127.954849585767079,2718.172622594895984,19541.252162732267607,14127.954849585767079,3856.904308247685094,26.28776955,-80.13301663
11501,484214160600.000000000000000,228980.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,880.000000000000000,0,14142.423632843479936,2737.515527740987181,19560.325373279334599,14142.423632843479936,3872.026042792174394,26.28776822,-80.13307765
11502,484214160610.000000000000000,202890.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,14156.906152944051428,2756.868373130646887,19579.401160399193031,14156.906152944051428,3887.192156463977881,26.28776688,-80.13313867
11503,484214160620.000000000000000,208650.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,14171.401854698317038,2776.230077130030622,19598.478481219699461,14171.401854698317038,3902.401577928040297,26.28776555,-80.13319969
11504,484214160630.000000000000000,208770.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,14185.911350939872136,2795.600663106563388,19617.557006243765500,14185.911350939872136,3917.654409587204100,26.28776421,-80.1332607
11505,484214160640.000000000000000,217010.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,832.000000000000000,0,14200.433780446977835,2814.980155171345359,19636.637997994144825,14200.433780446977835,3932.949437655090605,26.28776288,-80.13332172
11506,484214120410.000000000000000,263190.000000000000000,8460.000000000000000,2821.000000000000000,1974.000000000000000,1373.000000000000000,0,12691.464195396511059,750.978291048287360,17637.840805997024290,12691.464195396511059,2621.168199999028275,26.28773628,-80.12682301
11507,484214160650.000000000000000,208630.000000000000000,8800.000000000000000,880.000000000000000,1985.000000000000000,800.000000000000000,0,14214.969485206451282,2834.368018804575513,19655.720399388806982,14214.969485206451282,3948.286469577384196,26.28776154,-80.13338274
11508,484214160530.000000000000000,260450.000000000000000,8800.000000000000000,880.000000000000000,1984.000000000000000,1246.000000000000000,0,14309.774619387701023,2960.589763387670246,19779.802411247350392,14309.774619387701023,4048.970921898727283,26.28775287,-80.13377936
11509,484214160540.000000000000000,257510.000000000000000,8800.000000000000000,880.000000000000000,1984.000000000000000,1270.000000000000000,0,14324.408800480965510,2980.036988398425819,19798.898350559851679,14324.408800480965510,4064.608247569622563,26.28775153,-80.13384037
11510,484214160550.000000000000000,257510.000000000000000,8800.000000000000000,880.000000000000000,1984.000000000000000,1270.000000000000000,0,14339.056004097423283,2999.491990099186296,19817.996907073469629,14339.056004097423283,4080.283810897022704,26.2877502,-80.13390139
11511,484214160560.000000000000000,252970.000000000000000,8800.000000000000000,880.000000000000000,1984.000000000000000,1246.000000000000000,0,14353.716065658001753,3018.953607317744627,19837.096406878496055,14353.716065658001753,4095.996903882632068,26.28774886,-80.13396241
11512,484214160570.000000000000000,265260.000000000000000,8800.000000000000000,880.000000000000000,1984.000000000000000,1270.000000000000000,0,14368.389255215255616,3038.422534478328998,19856.197989494317881,14368.389255215255616,4111.747493400209351,26.28774753,-80.13402343
11513,484215053750.000000000000000,335920.000000000000000,20250.000000000000000,2250.000000000000000,1981.000000000000000,1788.000000000000000,0,16244.206477935435032,5396.287254915797348,22126.474975728797290,16244.206477935435032,5536.550408741915817,26.28778806,-80.14130595
11514,484214160360.000000000000000,257510.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1270.000000000000000,0,14430.892644439305514,3121.240080358460091,19937.399273805542180,14430.892644439305514,4179.092636789702738,26.28774185,-80.13428275
11515,484214160370.000000000000000,257510.000000000000000,8800.000000000000000,880.000000000000000,1984.000000000000000,1270.000000000000000,0,14445.632779997382386,3140.743323909488481,19956.509662663371273,14445.632779997382386,4195.031755211112795,26.28774052,-80.13434377
11516,484214160380.000000000000000,265260.000000000000000,8800.000000000000000,880.000000000000000,1984.000000000000000,1270.000000000000000,0,14460.385586234115181,3160.253033162880001,19975.622209336106607,14460.385586234115181,4211.005608185283563,26.28773918,-80.13440479
11517,484214160390.000000000000000,252970.000000000000000,8800.000000000000000,880.000000000000000,1984.000000000000000,1246.000000000000000,0,14475.150990329653723,3179.768834824576516,19994.736492055752024,14475.150990329653723,4227.013725959767726,26.28773785,-80.13446581
11518,484214160280.000000000000000,257640.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1270.000000000000000,0,14508.367369673262147,3223.632901596522061,20037.683175717695121,14508.367369673262147,4263.099084292929547,26.28773485,-80.13460288
11519,484215070110.000000000000000,290390.000000000000000,16500.000000000000000,3300.000000000000000,1979.000000000000000,1456.000000000000000,0,14937.014495560850264,3767.028967552852464,20555.829443836650171,14937.014495560850264,4731.045259941988661,26.28777188,-80.13628092
11520,484214160290.000000000000000,257510.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1270.000000000000000,0,14523.173407971780762,3243.167727378080599,20056.803060343605466,14523.173407971780762,4279.215795461618654,26.28773351,-80.1346639
11521,484214160300.000000000000000,257510.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1270.000000000000000,0,14537.991418969042570,3262.707807772233082,20075.924455235803180,14537.991418969042570,4295.364702972403393,26.28773218,-80.13472492
11522,484214160310.000000000000000,252720.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1246.000000000000000,0,14552.822077310584064,3282.253747815724182,20095.047870634309220,14552.822077310584064,4311.546167842862815,26.28773084,-80.13478594
11523,484214160320.000000000000000,257710.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1271.000000000000000,0,14567.665519700974983,3301.805244513681828,20114.172779924734641,14567.665519700974983,4327.759924178372785,26.28772951,-80.13484696
11524,484214160330.000000000000000,252970.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1246.000000000000000,0,14582.521071318968097,3321.362023805272656,20133.299495322546136,14582.521071318968097,4344.005062129568614,26.28772817,-80.13490797
11525,484214160340.000000000000000,263120.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1329.000000000000000,0,14597.388906899774156,3340.924051221014452,20152.427906297638401,14597.388906899774156,4360.281413009533026,26.28772683,-80.13496899
11526,484215053990.000000000000000,282160.000000000000000,20250.000000000000000,2250.000000000000000,1974.000000000000000,1532.000000000000000,0,16336.779775157794575,5514.074957430088944,22244.254779146031069,16336.779775157794575,5546.936428007054928,26.28776405,-80.14167306
11527,484214160350.000000000000000,252950.000000000000000,8780.000000000000000,878.000000000000000,1983.000000000000000,1246.000000000000000,0,14612.256001614097841,3360.469366840743078,20171.533108568321040,14612.256001614097841,4376.573285889649014,26.28772552,-80.13502994
11528,484214160090.000000000000000,253060.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1246.000000000000000,0,14645.793093289177705,3404.535421437880814,20214.606897298850527,14645.793093289177705,4413.390329483103415,26.28772249,-80.1351673
11529,484214160100.000000000000000,225040.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1270.000000000000000,0,14660.712678467774822,3424.118489949996274,20233.742044790014916,14660.712678467774822,4429.795409573786856,26.28772116,-80.13522832
11530,484214160110.000000000000000,253710.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1249.000000000000000,0,14675.644602949623732,3443.706670484212736,20252.879173691730102,14675.644602949623732,4446.230197148731349,26.28771982,-80.13528933
11531,484214160120.000000000000000,257640.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1270.000000000000000,0,14690.588158095672043,3463.299447261832029,20272.018178210626502,14690.588158095672043,4462.693737514166060,26.28771849,-80.13535035
11532,484214160130.000000000000000,257510.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1270.000000000000000,0,14705.543938581924522,3482.896909052533829,20291.158738785667083,14705.543938581924522,4479.186244234197147,26.28771715,-80.13541137
11533,484214160140.000000000000000,258010.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1273.000000000000000,0,14720.511277735089607,3502.498812158627061,20310.301165040968044,14720.511277735089607,4495.706870127346519,26.28771581,-80.13547239
11534,484214160150.000000000000000,253560.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1249.000000000000000,0,14735.491397782960121,3522.105410346588087,20329.444824186241021,14735.491397782960121,4512.256358965533764,26.28771448,-80.13553341
11535,484214160160.000000000000000,257510.000000000000000,8800.000000000000000,880.000000000000000,1983.000000000000000,1270.000000000000000,0,14750.482794284262127,3541.716245303228789,20348.590444177745667,14750.482794284262127,4528.833170853589763,26.28771314,-80.13559442
11536,484214120420.000000000000000,274860.000000000000000,8550.000000000000000,2850.000000000000000,1974.000000000000000,1467.000000000000000,0,12668.918623449626466,741.638947389463056,17645.820254803915304,12668.918623449626466,2594.128319374793591,26.28765897,-80.12681598
11537,484215053930.000000000000000,223410.000000000000000,15750.000000000000000,1750.000000000000000,1974.000000000000000,953.000000000000000,0,16393.294841131835710,5586.552958920428864,22317.320514236453164,16393.294841131835710,5553.313751394738574,26.28774553,-80.14189955
11538,484215070120.000000000000000,288340.000000000000000,15000.000000000000000,3000.000000000000000,1979.000000000000000,1446.000000000000000,0,14923.477412055823152,3763.345087074668754,20562.087338568424457,14923.477412055823152,4719.969153996607929,26.28771411,-80.13628022
11539,484215053410.000000000000000,301780.000000000000000,20250.000000000000000,2250.000000000000000,1974.000000000000000,1652.000000000000000,0,16515.732960061810445,5743.211866127833673,22475.473000770703948,16515.732960061810445,5570.052914767941729,26.28770424,-80.14238931
11540,484214120240.000000000000000,272090.000000000000000,10300.000000000000000,5152.000000000000000,1974.000000000000000,1431.000000000000000,0,12535.382635385203685,586.459624368162508,17525.215291702883405,12535.382635385203685,2499.177560820735380,26.28752845,-80.12636435
11541,484214121290.000000000000000,256040.000000000000000,17000.000000000000000,5666.000000000000000,1982.000000000000000,1175.000000000000000,0,13427.513963622421215,1837.439846173228943,18729.983638735477143,13427.513963622421215,3161.471846865286807,26.28754912,-80.13030448
11542,484214121300.000000000000000,229510.000000000000000,13740.000000000000000,4580.000000000000000,1982.000000000000000,1054.000000000000000,0,13384.454135622741887,1790.681806505519717,18694.468889906191180,13384.454135622741887,3119.965189615573308,26.28750295,-80.13017038
11543,484214120230.000000000000000,252710.000000000000000,5630.000000000000000,2817.000000000000000,1974.000000000000000,1351.000000000000000,0,12502.251214665831867,545.807269639596598,17491.851503877467621,12502.251214665831867,2477.972454082824697,26.28750263,-80.1262436
11544,484214121280.000000000000000,260820.000000000000000,10110.000000000000000,3370.000000000000000,1982.000000000000000,1229.000000000000000,0,13443.043082134136057,1868.982737811719289,18769.433631965610402,13443.043082134136057,3174.488511823070894,26.28750788,-80.13041594
11545,484214121310.000000000000000,231680.000000000000000,10140.000000000000000,3380.000000000000000,1982.000000000000000,979.000000000000000,0,13357.806203259664471,1757.723513900240505,18665.266620153422991,13357.806203259664471,3095.007471917576368,26.28748997,-80.13007018
11546,484214120220.000000000000000,246750.000000000000000,5630.000000000000000,2817.000000000000000,1974.000000000000000,1323.000000000000000,0,12480.893456435080225,517.817249991010726,17467.396933848707704,12480.893456435080225,2465.813288012306657,26.28749161,-80.12615851
11547,484215070130.000000000000000,288340.000000000000000,15000.000000000000000,3000.000000000000000,1979.000000000000000,1446.000000000000000,0,14910.601900757619660,3759.943347654495483,20568.066321494046861,14910.601900757619660,4709.484270750029282,26.2876591,-80.13627955
11548,484214120430.000000000000000,264820.000000000000000,8300.000000000000000,4322.000000000000000,1974.000000000000000,1410.000000000000000,0,12642.098137550974570,731.921428944165200,17657.755342581876903,12642.098137550974570,2561.080389696634484,26.28756224,-80.12681339
11549,484214121320.000000000000000,231520.000000000000000,10140.000000000000000,3380.000000000000000,1982.000000000000000,979.000000000000000,0,13335.198301711616296,1729.733494249847354,18640.476811456202995,13335.198301711616296,3073.933975435057164,26.28747895,-80.12998509
11550,484214120210.000000000000000,260440.000000000000000,5630.000000000000000,2817.000000000000000,1974.000000000000000,1398.000000000000000,0,12459.562748264783295,489.827467428115540,17442.954000371162692,12459.562748264783295,2453.917049561473050,26.28748059,-80.12607341
11551,484214121330.000000000000000,232720.000000000000000,10140.000000000000000,3380.000000000000000,1982.000000000000000,979.000000000000000,0,13312.611619455217806,1701.743711688872054,18615.697041745574097,13312.611619455217806,3052.974906126540645,26.28746793,-80.12989999
11552,484214121270.000000000000000,248680.000000000000000,9190.000000000000000,3063.000000000000000,1982.000000000000000,1175.000000000000000,0,13453.535247651705504,1890.349963885412535,18796.252522887636587,13453.535247651705504,3183.462804724966645,26.28747949,-80.13049158
11553,484214120200.000000000000000,248890.000000000000000,5630.000000000000000,2817.000000000000000,1974.000000000000000,1323.000000000000000,0,12438.259503816128927,461.837765738421183,17418.522200346593308,12438.259503816128927,2442.288108931390525,26.28746957,-80.12598832
11554,484214121340.000000000000000,230450.000000000000000,10140.000000000000000,3380.000000000000000,1982.000000000000000,979.000000000000000,0,13290.046486698087392,1673.753772911509714,18590.926388544878137,13290.046486698087392,3032.132966148775267,26.28745691,-80.1298149
11555,484214120190.000000000000000,252210.000000000000000,5630.000000000000000,2817.000000000000000,1974.000000000000000,1346.000000000000000,0,12416.983184993587201,433.847428130773665,17394.101096257960307,12416.983184993587201,2430.929807366416298,26.28745854,-80.12590323
11556,484215053760.000000000000000,391690.000000000000000,22970.000000000000000,2552.000000000000000,2000.000000000000000,2091.000000000000000,0,16199.148166300014054,5378.142383371837241,22136.492210289630748,16199.148166300014054,5471.263561979531005,26.28761014,-80.14127866
11557,484214121350.000000000000000,230450.000000000000000,10140.000000000000000,3380.000000000000000,1982.000000000000000,979.000000000000000,0,13267.502325642037249,1645.763672391643013,18566.165660411141289,13267.502325642037249,3011.409788064252098,26.28744589,-80.1297298
11558,484214120180.000000000000000,271210.000000000000000,7630.000000000000000,3817.000000000000000,1974.000000000000000,1446.000000000000000,0,12391.965729216495674,400.889372611467991,17365.360597111481184,12391.965729216495674,2417.907569246024195,26.28744556,-80.12580303
11559,484214121360.000000000000000,233990.000000000000000,13740.000000000000000,4580.000000000000000,1982.000000000000000,979.000000000000000,0,13240.984397869078748,1612.805616870417452,18537.022676173462969,13240.984397869078748,2987.164682916066795,26.28743291,-80.1296296
11560,484215053980.000000000000000,301050.000000000000000,20250.000000000000000,2250.000000000000000,1974.000000000000000,1287.000000000000000,0,16306.105323420628338,5507.693777131001298,22261.446997656257736,16306.105323420628338,5493.015508859923102,26.28761281,-80.14167774
11561,484214121260.000000000000000,267590.000000000000000,10110.000000000000000,3370.000000000000000,1982.000000000000000,1263.000000000000000,0,13461.501624451271709,1909.949043369263791,18822.809232100509689,13461.501624451271709,3190.021120025456185,26.28744431,-80.13056361
11562,484214120170.000000000000000,251510.000000000000000,7630.000000000000000,3817.000000000000000,1974.000000000000000,1323.000000000000000,0,12363.224978971698874,362.963205881587612,17332.306939824473375,12363.224978971698874,2403.402151317034168,26.28743063,-80.12568772
11563,484215053940.000000000000000,292100.000000000000000,20250.000000000000000,2250.000000000000000,1974.000000000000000,1594.000000000000000,0,16365.527521576812433,5580.752718150160945,22332.914213069627294,16365.527521576812433,5504.430618516515096,26.28760803,-80.14190381
11564,484215070140.000000000000000,291930.000000000000000,16500.000000000000000,3300.000000000000000,1979.000000000000000,1456.000000000000000,0,14897.098565141941435,3756.481457163607047,20574.361928305381298,14897.098565141941435,4698.540474746282598,26.28760133,-80.13627884
11565,484214121370.000000000000000,269450.000000000000000,13740.000000000000000,4580.000000000000000,1982.000000000000000,1241.000000000000000,0,13210.506897280756675,1574.879531013709084,18503.502962105463666,13210.506897280756675,2959.479776775475329,26.28741798,-80.1295143
11566,484214120160.000000000000000,249040.000000000000000,5630.000000000000000,2817.000000000000000,1974.000000000000000,1330.000000000000000,0,12338.290525367659939,330.005468322980619,17303.600861422459275,12338.290525367659939,2391.219822355038559,26.28741765,-80.12558753
11567,484214121380.000000000000000,250330.000000000000000,10140.000000000000000,3380.000000000000000,1982.000000000000000,1175.000000000000000,0,13184.054048613279519,1541.921793454960834,18474.389523059329804,13184.054048613279519,2935.612091703788792,26.287405,-80.1294141
11568,484214120150.000000000000000,250920.000000000000000,7610.000000000000000,3803.000000000000000,1974.000000000000000,1323.000000000000000,0,12308.564515689629843,296.980366404439451,17279.835555864421622,12308.564515689629843,2371.971006780353036,26.28738242,-80.12549357
11569,484214121390.000000000000000,233570.000000000000000,10140.000000000000000,3380.000000000000000,1982.000000000000000,979.000000000000000,0,13161.612081420771574,1513.931374972616823,18449.674671223961923,13161.612081420771574,2915.484687025544645,26.28739398,-80.12932901
11570,484214010690.000000000000000,289700.000000000000000,17730.000000000000000,8866.000000000000000,1958.000000000000000,1032.000000000000000,0,11169.230284262881469,1532.117241110118584,15548.569015366831081,11169.230284262881469,2690.198247640045338,26.28735866,-80.11973066
11571,484214121250.000000000000000,273440.000000000000000,16000.000000000000000,5333.000000000000000,1982.000000000000000,1265.000000000000000,0,13474.114045394002460,1938.818938159692152,18861.014738282410690,13474.114045394002460,3200.914869859348073,26.28739675,-80.13066848
11572,484214010700.000000000000000,425270.000000000000000,16000.000000000000000,8000.000000000000000,1958.000000000000000,1500.000000000000000,0,11215.662312673133783,1450.414420753237664,15625.263726701929045,11215.662312673133783,2648.001283261076424,26.28735914,-80.11998825
11573,484214010710.000000000000000,221870.000000000000000,16000.000000000000000,8000.000000000000000,1958.000000000000000,1092.000000000000000,0,11259.547983885891881,1373.139238273083947,15698.289081751954654,11259.547983885891881,2609.335611331869131,26.28735785,-80.12023238
11574,484214121400.000000000000000,233290.000000000000000,10140.000000000000000,3380.000000000000000,1982.000000000000000,979.000000000000000,0,13139.192875794880820,1485.941673286508149,18424.970233305069996,13139.192875794880820,2895.492103311026767,26.28738296,-80.12924391
11575,484214130010.000000000000000,267830.000000000000000,17340.000000000000000,4336.000000000000000,1974.000000000000000,1346.000000000000000,0,12606.524451716066324,714.117198650779642,17665.400936047964933,12606.524451716066324,2520.299629398751222,26.28745,-80.1267898
11576,484214010720.000000000000000,290400.000000000000000,15000.000000000000000,7500.000000000000000,1958.000000000000000,1089.000000000000000,0,11302.438714663503561,1298.279624278926576,15769.096822271170822,11302.438714663503561,2573.695741473095950,26.28735659,-80.12046889
11577,484214010730.000000000000000,229740.000000000000000,15000.000000000000000,7500.000000000000000,1958.000000000000000,1000.000000000000000,0,11344.296264170005088,1225.834538498077336,15837.679899749529795,11344.296264170005088,2540.981423202115820,26.28735538,-80.12069777
11578,484214010740.000000000000000,201850.000000000000000,15000.000000000000000,7500.000000000000000,1958.000000000000000,919.000000000000000,0,11386.494137905150637,1153.389134756529302,15906.321196937164132,11386.494137905150637,2510.082204188828655,26.28735417,-80.12092665
11579,484214121410.000000000000000,223470.000000000000000,10140.000000000000000,3380.000000000000000,1982.000000000000000,1045.000000000000000,0,13116.795384690507490,1457.951572764721277,18400.275564190029399,13116.795384690507490,2875.636016929537618,26.28737194,-80.12915882
11580,484214010750.000000000000000,329720.000000000000000,15000.000000000000000,7500.000000000000000,1958.000000000000000,1358.000000000000000,0,11429.028115194136262,1080.943811888124856,15975.019804187826594,11429.028115194136262,2481.065743935074352,26.28735295,-80.12115553
11581,484214010760.000000000000000,352480.000000000000000,15000.000000000000000,7500.000000000000000,1958.000000000000000,1640.000000000000000,0,11471.894990241306004,1008.498408146548172,16043.774716173693378,11471.894990241306004,2453.999447920484272,26.28735173,-80.12138441
11582,484215053420.000000000000000,301990.000000000000000,20250.000000000000000,2250.000000000000000,1974.000000000000000,1652.000000000000000,0,16485.486501854396920,5736.831615780874927,22492.558702761252789,16485.486501854396920,5516.639914444198439,26.28755299,-80.142394
11583,484214010770.000000000000000,411690.000000000000000,15000.000000000000000,7500.000000000000000,1958.000000000000000,1783.000000000000000,0,11515.090249340353694,936.053166149311778,16112.585614169249311,11515.090249340353694,2428.947573613935219,26.28735052,-80.12161329
11584,484214010780.000000000000000,246830.000000000000000,16000.000000000000000,8000.000000000000000,1958.000000000000000,1080.000000000000000,0,11560.067546838812632,861.192754494838255,16183.747939222779678,11560.067546838812632,2405.244858950630714,26.28734926,-80.12184979
11585,484215070150.000000000000000,288340.000000000000000,15000.000000000000000,3000.000000000000000,1979.000000000000000,1446.000000000000000,0,14883.612048474011317,3753.132947589062042,20580.675999611768930,14883.612048474011317,4687.664518854120615,26.28754356,-80.13627813
11586,484214121420.000000000000000,238300.000000000000000,10140.000000000000000,3380.000000000000000,1982.000000000000000,1015.000000000000000,0,13094.420185898139607,1429.961472243047410,18375.590893427044648,13094.420185898139607,2855.919744654505394,26.28736092,-80.12907372
11587,484214010790.000000000000000,384860.000000000000000,16000.000000000000000,8000.000000000000000,1958.000000000000000,1682.000000000000000,0,11606.855330122964006,783.917970844941010,16257.266234752245509,11606.855330122964006,2383.175019943824736,26.28734796,-80.12209393
11588,484214010800.000000000000000,298990.000000000000000,17730.000000000000000,8866.000000000000000,1958.000000000000000,1111.000000000000000,0,11656.068522138659318,702.563255440710236,16335.160863921308191,11656.068522138659318,2361.950293516295460,26.28734474,-80.1223515
11589,484214011740.000000000000000,421420.000000000000000,17730.000000000000000,8866.000000000000000,1972.000000000000000,1986.000000000000000,0,11747.294564921261554,559.963704047782585,16467.878314721532661,11747.294564921261554,2338.108675535640941,26.28735633,-80.12279796
11590,484214121430.000000000000000,254480.000000000000000,13740.000000000000000,4580.000000000000000,1982.000000000000000,1175.000000000000000,0,13068.102788179636264,1397.003341382051076,18346.537198428090051,13068.102788179636264,2832.887800608656562,26.28734794,-80.12897352
11591,484214121440.000000000000000,301510.000000000000000,13740.000000000000000,4580.000000000000000,1979.000000000000000,1509.000000000000000,0,13037.856306224681248,1359.077249993748637,18313.122294810731546,13037.856306224681248,2806.634346182278023,26.28733301,-80.12885822
11592,484214200120.000000000000000,408450.000000000000000,13230.000000000000000,6616.000000000000000,1984.000000000000000,1560.000000000000000,0,11808.716196175661025,464.197236055396502,16557.602501986377320,11808.716196175661025,2326.378099582987488,26.28736209,-80.12309838
11593,484214121450.000000000000000,276570.000000000000000,10140.000000000000000,3380.000000000000000,1979.000000000000000,1291.000000000000000,0,13011.606363037346455,1326.119356218725898,18284.099182497830043,13011.606363037346455,2784.044597209691347,26.28732003,-80.12875802
11594,484214121460.000000000000000,274900.000000000000000,10140.000000000000000,3380.000000000000000,1979.000000000000000,1291.000000000000000,0,12989.337941367113672,1298.129573655972081,18259.462454606837127,12989.337941367113672,2765.027239537574133,26.28730901,-80.12867293
