OID_,COUNT,MEAN_JV,MEAN_LND_VAL,MEAN_LND_SQFOOT,MEAN_ACT_YR_BLT,MEAN_TOT_LVG_AREA,MEAN_WaterAccess,SHAPE_Length,SHAPE_Area,Grocery_NEAR_DIST,NEAR_FID,Hwy_Acc_NEAR_DIST,Hwy_NEAR_DIST,A_School_NEAR_DIST,B_School_NEAR_DIST,C_School_NEAR_DIST,Any_School_NEAR_DIST,Lat,Long,Beach_NEAR_DIST
1458,7.000000000000000,336758.571428571420256,31055.714285714286234,7763.571428571428442,1967.000000000000000,1844.571428571428669,0.000000000000000,1136.514396127268583,93217.889954490907257,7360.438451938720391,,2116.812098163376504,1807.094978599062870,9068.504933348327540,15230.040816448232363,4446.100159043638087,4446.100159043638087,723587.791710573714226,947568.551551453769207,11400.9638114066
1459,7.000000000000000,515674.285714285739232,67288.571428571434808,10033.714285714286234,1987.428571428571331,2327.285714285714221,0.000000000000000,1136.513739954635412,93217.782314838535967,4160.499941587459034,,16746.582514276047732,16489.836430576015118,6120.132810713649633,3315.189307037643175,19399.822168186186900,3315.189307037643175,724243.958377238828689,928816.070519745349884,30151.4470163725
1460,11.000000000000000,423655.454545454529580,39518.181818181816197,6586.363636363636033,1979.545454545454504,1855.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,2572.010169651457090,,8933.778416371027561,8913.785131027249008,11393.372498088354405,4887.642281841798649,11201.411238135779058,4887.642281841798649,720142.916710573714226,935919.283019330352545,22704.9064361846
1461,1.000000000000000,680820.000000000000000,60000.000000000000000,7500.000000000000000,1956.000000000000000,2064.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,780.722001425515941,,9841.132863301554607,9779.347454361526616,12068.049294492459012,16887.500144455632835,3241.277311506561091,3241.277311506561091,720635.041710573714226,955524.149649411556311,3282.21509843689
1462,9.000000000000000,295421.111111111124046,18773.333333333332121,9387.111111111111313,1959.333333333333258,1465.555555555555657,0.000000000000000,1136.514396119818002,93217.889953268706449,6718.506546263196469,,4754.837027110101189,3058.237604981048662,17701.992779246345890,3118.537196393628619,3581.184087328709666,3118.537196393628619,710300.416710573714226,946147.909051535651088,14385.5220159355
1463,3.000000000000000,1156796.666666666744277,375330.000000000000000,10125.000000000000000,1960.666666666666742,2514.666666666666515,1.000000000000000,1136.513739954635412,93217.782314838535967,1737.217114797590739,,10734.551477590901413,10418.809017755207606,15280.068414317862334,14810.756629357365455,3048.150034960422545,3048.150034960422545,717354.208377238828689,955524.149649411556311,2986.45700524136
1464,7.000000000000000,352840.000000000000000,16350.000000000000000,8175.571428571428442,1996.428571428571331,1745.285714285714221,0.000000000000000,1136.513739954635412,93217.782314838535967,6365.494260671426673,,2951.864436614363512,2823.831950393021089,15000.843572105577550,2766.123267547265641,1448.460612957439253,1448.460612957439253,707511.708377238828689,945863.780518744140863,16191.9151041949
1465,6.000000000000000,455568.333333333313931,48325.000000000000000,8054.166666666666970,1981.333333333333258,2092.500000000000000,0.000000000000000,1136.513739941730591,93217.782312721625203,1445.389860814745589,,6636.182215763658860,5975.352933740667140,13693.528766323404852,8618.869473665177793,7665.834121574726851,7665.834121574726851,716041.875043906271458,937908.182584829628468,20649.3085303299
1466,1.000000000000000,510420.000000000000000,48000.000000000000000,8000.000000000000000,1987.000000000000000,2004.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,3089.941316749738235,,14899.041142484044030,14453.936518449863797,6790.350569860690484,3357.995989672258020,18209.351178126380546,3357.995989672258020,725064.166710573714226,930804.970085244742222,28229.3946100314
1467,7.000000000000000,495205.714285714260768,34442.857142857144936,8610.857142857143117,1959.714285714285779,1898.714285714285779,0.000000000000000,1136.514068024633389,93217.836131936695892,2872.216177232141945,,7578.321150478396703,7499.063897424472088,8480.330324606195063,17950.819373342743347,1120.958175581308979,1120.958175581308979,723915.875043906271458,953251.121624027844518,5767.35299907737
1468,3.000000000000000,287420.000000000000000,34360.000000000000000,1718.000000000000000,1987.000000000000000,1223.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,5645.432781618948866,,13655.228629566368909,12899.817421978625134,6891.362209900065864,5177.555291820828643,12715.404152316583350,5177.555291820828643,716205.916710573714226,930804.970085244742222,27726.3465736889
1469,6.000000000000000,338908.333333333313931,32396.666666666667879,2314.000000000000000,1988.000000000000000,1633.166666666666742,0.000000000000000,1136.514068037538209,93217.836134053621208,2929.664570485049353,,7118.941310459376837,4777.651913935555967,15038.394405784292758,6442.883232909385697,6845.686219581401019,6442.883232909385697,713417.208377238828689,938476.439559278660454,20466.3818162855
1470,9.000000000000000,360855.555555555562023,51835.555555555554747,5114.777777777777374,1980.000000000000000,1773.222222222222172,0.000000000000000,1136.513739941730591,93217.782312721625203,5968.717657331800183,,4741.485125887937102,4661.539657074041315,11363.879047429934872,9612.765979433599568,8805.430989193908317,8805.430989193908317,722931.625043906271458,940749.467584662139416,18162.9174540973
1471,9.000000000000000,423621.111111111124046,36912.222222222218988,6152.111111111111313,1985.555555555555657,1734.555555555555657,0.000000000000000,1136.514396127268583,93217.889954490907257,1857.637115182797515,,9934.357152224747551,9934.357135138643571,10234.931021588326985,3945.383991854156648,12014.981970699393059,3945.383991854156648,719814.833377238828689,934782.769052203628235,23803.5894891914
1472,11.000000000000000,525519.090909090940841,53576.363636363639671,8929.454545454545951,1990.000000000000000,2396.545454545454504,0.000000000000000,1136.514396106913182,93217.889951151781133,4487.828546902836933,,17047.887867791097960,16763.178858353876421,5834.767973198987420,3625.466327384870965,19727.821995470549155,3625.466327384870965,724408.000043906271458,928531.941986953956075,30445.1239263503
1473,17.000000000000000,287674.117647058796138,22941.176470588234224,2000.000000000000000,1978.000000000000000,1527.941176470588289,0.000000000000000,1136.514068037537982,93217.836134053621208,2775.776329717488807,,6186.018135266039280,3676.207255540422011,16095.174525724376508,5676.502917472361332,5714.126508145393018,5676.502917472361332,713417.208377238828689,939612.953544630203396,19356.3864174236
1474,6.000000000000000,487100.000000000000000,53115.000000000000000,8603.333333333333940,1979.166666666666742,1979.666666666666742,0.000000000000000,1136.513739954635412,93217.782314838535967,1173.838314450274311,,13021.187299474659085,12834.056985102592080,8939.552663714279333,2457.806602729535371,16058.215755411813007,2457.806602729535371,723751.833377238828689,932509.740953911095858,26435.7908345611
1475,12.000000000000000,434481.666666666686069,28030.000000000000000,7008.000000000000000,1961.416666666666742,1458.750000000000000,0.000000000000000,1136.514068024633389,93217.836131936695892,2139.307168622147401,,6285.285635958532112,6142.961880923710851,11933.744485300279848,14313.430139022626463,1047.269753985302941,1047.269753985302941,720471.000043906271458,951830.479124111589044,6960.75150617457
1476,2.000000000000000,319560.000000000000000,46100.000000000000000,11524.500000000000000,1969.500000000000000,1989.000000000000000,0.000000000000000,1136.514068037538209,93217.836134053621208,3167.301166413225474,,6009.665755312565125,6009.559607075613712,9642.609346256169374,16217.589778552975986,531.787172657128394,531.787172657128394,722767.583377238828689,951830.479124111589044,7090.29537062194
1477,1.000000000000000,300470.000000000000000,22400.000000000000000,11202.000000000000000,1959.000000000000000,1431.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,5951.862087231652367,,3869.692331548179936,3406.591292226630230,15875.387639611924897,3032.108170895251533,2569.483673131192063,2569.483673131192063,708495.958377238828689,946432.037584327161312,15142.4656554321
1478,1.000000000000000,303390.000000000000000,20740.000000000000000,8294.000000000000000,1960.000000000000000,1400.000000000000000,0.000000000000000,1136.513739941730591,93217.782312721625203,9713.044794483861551,,510.567264437556730,502.774797170063721,15376.774545598240366,2167.267203552058618,3064.777119027147819,2167.267203552058618,706691.500043906271458,942170.110084578511305,19670.0049857365
1479,1.000000000000000,894440.000000000000000,449070.000000000000000,6397.000000000000000,1958.000000000000000,1437.000000000000000,1.000000000000000,1136.514068037538209,93217.836134053621208,2904.410873047145742,,11951.706127830218975,11856.539326328185780,13436.436079258090103,17866.511899039360287,4987.339832293698237,4987.339832293698237,719814.833377238828689,957513.049123776610941,1250.21650205357
1480,8.000000000000000,291303.750000000000000,17557.500000000000000,8778.500000000000000,1958.500000000000000,1177.000000000000000,0.000000000000000,1136.514068037538209,93217.836134053621208,7106.032449068518872,,3880.759334952332210,1090.273443604849717,18259.323575487353082,1720.479594146908084,3590.373832528409366,1720.479594146908084,710464.458377238828689,944159.009558943565935,16051.5462540467
1481,7.000000000000000,340018.571428571420256,20287.142857142858702,8114.857142857143117,1964.857142857142890,1644.714285714285779,0.000000000000000,1136.513739954635412,93217.782314838535967,7457.587085222835412,,2877.509604327359284,1891.705346176880312,17915.762360828786768,2286.871483579594042,3695.259569308071605,2286.871483579594042,708824.041710573714226,940749.467584662139416,19834.657636669
1482,7.000000000000000,301908.571428571420256,15542.857142857143117,7772.000000000000000,1964.571428571428669,1416.285714285714221,0.000000000000000,1136.514068037538209,93217.836134053621208,8178.143069580423798,,2099.157368293954733,1133.811903367152581,16361.267693330855764,803.028324499910468,2602.892411307351722,803.028324499910468,708495.958377238828689,944159.009558943565935,17020.9981653998
1483,3.000000000000000,504370.000000000000000,55496.666666666664241,8120.666666666666970,1991.000000000000000,2536.000000000000000,0.000000000000000,1136.514396127268583,93217.889954490907257,2063.243686602539128,,11011.199038189211933,10483.594257671918967,10135.658274933713983,4950.352515108130319,15123.142609769709452,4950.352515108130319,725064.166710573714226,934782.769052203628235,24266.2031334585
1484,3.000000000000000,817596.666666666627862,176823.333333333343035,17682.333333333332121,1982.666666666666742,3848.000000000000000,0.000000000000000,1136.514068037537982,93217.836134053621208,5725.043670571792063,,6510.359386658300537,5652.583448484553628,10228.863403396850117,9149.683630482752051,10922.814777822710312,9149.683630482752051,725228.208377238828689,939612.953544630203396,19467.88381441
1485,9.000000000000000,334018.888888888875954,33282.222222222218988,2435.333333333333485,1988.000000000000000,1616.777777777777828,0.000000000000000,1136.514068037538209,93217.836134053621208,3183.355214407957646,,7446.809364521763200,5012.576751390534810,14840.367334771248352,6542.302046777434953,7144.116408120885353,6542.302046777434953,713253.166710573714226,938192.311044713947922,20778.7507030018
1486,11.000000000000000,297412.727272727293894,15000.000000000000000,7500.000000000000000,1964.818181818181756,1487.818181818181756,0.000000000000000,1136.513739941730591,93217.782312721625203,7929.265006283102593,,2400.277085748140053,1420.336906767581013,16442.264549108756910,1037.354210665734854,2653.979444814465296,1037.354210665734854,708660.000043906271458,944443.138018828001805,16693.1284740287
1487,7.000000000000000,385214.285714285739232,14507.142857142856883,7254.000000000000000,1973.428571428571331,1777.000000000000000,0.000000000000000,1136.514396119818002,93217.889953268706449,4584.661113409906648,,1026.757381945809811,736.016048131583716,16317.233752210693638,7666.529555137384705,2207.479848517406026,2207.479848517406026,716369.958377238828689,945295.523617202416062,13261.9820283243
1488,3.000000000000000,424253.333333333313931,37693.333333333335759,6282.333333333333030,1980.333333333333258,1823.666666666666742,0.000000000000000,1136.513739954635412,93217.782314838535967,1886.168384588813751,,9553.972160527628148,9308.317825036790964,11652.730122199533071,4688.146141842193174,12156.335411062411367,4688.146141842193174,721783.333377238828689,935919.283019330352545,22919.571735503
1489,3.000000000000000,323096.666666666686069,26250.000000000000000,7500.000000000000000,1965.333333333333258,1610.000000000000000,0.000000000000000,1136.514396119818002,93217.889953268706449,7256.314034871049444,,3194.960431235216674,2173.375189991202660,18190.220080097376922,2577.856640389191398,3663.192401413412881,2577.856640389191398,708988.083377238828689,940465.339051870629191,20017.342070588
1490,15.000000000000000,293355.333333333313931,17490.000000000000000,1329.666666666666742,1984.799999999999955,1291.133333333333439,0.000000000000000,1136.514396119818002,93217.889953268706449,1394.431649066036243,,12240.197258867734490,11952.633298595519591,9324.668893172716707,3369.076188433364223,15694.269365409449165,3369.076188433364223,724243.958377238828689,933362.126552285626531,25614.7365626126
1491,3.000000000000000,557456.666666666627862,298736.666666666686069,11064.333333333333940,1962.000000000000000,1601.000000000000000,1.000000000000000,1136.514068037538209,93217.836134053621208,4054.922460532100558,,7952.642144762498901,7580.924895139973160,7170.620003650592480,19057.870695943209284,2335.237253021659399,2335.237253021659399,725228.208377238828689,953251.121624027844518,6005.80288057851
1492,6.000000000000000,552518.333333333372138,67710.000000000000000,10167.166666666666060,1989.833333333333258,2385.500000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,4314.227417155975672,,16786.714349137455429,16469.371181147605967,5841.979350719365357,3572.280370874761502,19572.288769666723965,3572.280370874761502,724572.041710573714226,928816.070519745349884,30172.6044034917
1493,12.000000000000000,264559.166666666686069,12267.500000000000000,1793.333333333333258,1982.333333333333258,1301.500000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,4909.030391343429073,,5672.631151627882900,3431.163704648007297,16719.703550956546678,4455.271755508995739,5435.453516005834899,4455.271755508995739,711284.666710573714226,939328.825084745883942,20205.3681934029
1494,9.000000000000000,484686.666666666686069,56496.666666666664241,9416.000000000000000,1989.111111111111086,2186.555555555555657,0.000000000000000,1136.513739954635412,93217.782314838535967,4463.649527625533665,,17252.153428820158297,17097.917361861920654,5707.128984931749983,3293.405886615753388,19560.108246490912279,3293.405886615753388,723587.791710573714226,928247.813454162329435,30681.6795549526
1495,18.000000000000000,295833.333333333313931,19388.888888888890506,1938.888888888888914,1979.000000000000000,1581.888888888888914,0.000000000000000,1136.514068037537982,93217.836134053621208,2694.770682534384832,,4785.425487831916143,2420.710096015101044,17274.906303750016377,5373.304532480173293,4264.606221699930757,4264.606221699930757,713909.333377238828689,941033.596044546458870,17862.9142404413
1496,8.000000000000000,631290.000000000000000,60497.500000000000000,7562.250000000000000,1965.625000000000000,1850.625000000000000,0.000000000000000,1136.513739941730591,93217.782312721625203,2563.527602234509686,,11224.295740337001916,10972.488159025058849,14343.235569280555865,16170.381135846189864,3884.752711866639856,3884.752711866639856,718502.500043906271458,956376.535083744674921,2205.90110187935
1497,6.000000000000000,402036.666666666686069,32508.333333333332121,8126.833333333333030,1962.500000000000000,1537.500000000000000,0.000000000000000,1136.514068037537982,93217.836134053621208,2334.900833932469595,,5359.914315427814472,5296.092404626574535,15710.927620496669988,10426.925249744215762,2074.470219533628097,2074.470219533628097,716862.083377238828689,950125.708109630737454,8406.80320504437
1498,8.000000000000000,576617.500000000000000,22971.250000000000000,6024.875000000000000,2020.000000000000000,2281.750000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,7655.116361904571022,,5775.420866010041209,5300.874101419299222,16388.578622623510455,5696.326161413616319,3053.588959666651135,3053.588959666651135,708824.041710573714226,937339.925519246724434,22935.1891304663
1499,9.000000000000000,424018.888888888875954,38666.666666666664241,6444.555555555555657,1982.888888888888914,1793.333333333333258,0.000000000000000,1136.514396106913182,93217.889951151781133,2900.051112670319526,,8613.006071311796404,8597.987639286609920,11663.500595654890276,5207.442069450917188,10873.589846349686923,5207.442069450917188,719978.875043906271458,936203.411552121862769,22405.1194970829
1500,16.000000000000000,277833.750000000000000,13970.000000000000000,1164.000000000000000,1986.000000000000000,1118.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,2008.046311665072153,,7102.392805727154155,6687.819935589681336,13001.528719939462462,7768.003404258184673,8402.091683654183726,7768.003404258184673,716698.041710573714226,937339.925519246724434,21174.8803478359
1501,9.000000000000000,582554.444444444496185,67621.111111111109494,8452.666666666666060,1956.000000000000000,1515.777777777777828,0.000000000000000,1136.514068037537982,93217.836134053621208,1928.875462581164584,,10946.049111275713585,10576.574195186476572,14852.074434192792978,15325.668917195236645,3276.845956755414136,3276.845956755414136,717846.333377238828689,955808.278109295759350,2687.65681667766
1502,9.000000000000000,271476.666666666686069,27198.888888888890506,6799.666666666666970,1984.111111111111086,1386.222222222222172,0.000000000000000,1136.513739954635412,93217.782314838535967,6680.744227432018306,,2938.232914780973260,2668.053415681342358,9012.597245525670587,15644.432708383785211,4050.953882606979278,4050.953882606979278,723751.833377238828689,948420.937149830162525,10565.7541435268
1503,4.000000000000000,380192.500000000000000,31515.000000000000000,7878.750000000000000,1971.250000000000000,1786.500000000000000,0.000000000000000,1136.514068024633389,93217.836131936695892,1534.916859533512252,,7271.547130332440247,7271.502879825146010,16848.316044141429302,10761.878979867571616,2216.397836927394565,2216.397836927394565,715549.750043906271458,951830.479124111589044,6996.90711575145
1504,6.000000000000000,290588.333333333313931,15435.000000000000000,7717.833333333333030,1973.000000000000000,1368.000000000000000,0.000000000000000,1136.513739950910121,93217.782314227428287,5157.258735115625313,,2501.059205677157934,2461.363200533236977,15444.419696885042868,9133.062784626996290,2348.044389834591129,2348.044389834591129,717190.166710573714226,947284.423018661327660,11218.2723382631
1505,21.000000000000000,352006.190476190473419,20821.428571428572468,3059.047619047619264,1988.619047619047706,1520.047619047619037,0.000000000000000,1136.513739954635412,93217.782314838535967,2908.762960125853624,,15700.468910164367117,15612.722186939858148,6241.473205376955775,1664.288453390352970,17919.806817337132088,1664.288453390352970,722767.583377238828689,929668.455954078584909,29217.0332712234
1506,1.000000000000000,611750.000000000000000,105060.000000000000000,7004.000000000000000,1949.000000000000000,1302.000000000000000,0.000000000000000,1136.513739941730591,93217.782312721625203,2865.400432657654164,,11969.340800791485890,11969.340800791485890,11587.436722500360702,19447.185590228549700,5130.561933706872878,5130.561933706872878,721947.375043906271458,957797.177583660930395,1086.83124077886
1507,9.000000000000000,437518.888888888875954,30648.888888888890506,7662.555555555555657,1964.000000000000000,1577.000000000000000,0.000000000000000,1136.513739941730591,93217.782312721625203,2411.542381945248508,,6432.606679254524352,6354.111720825642806,11427.784971455983396,14878.193682625358633,1453.503744693136468,1453.503744693136468,720963.125043906271458,952114.607583995792083,6704.83491315205
1508,8.000000000000000,791310.000000000000000,163915.000000000000000,8489.375000000000000,1959.875000000000000,1912.625000000000000,0.375000000000000,1136.514396106913182,93217.889951151781133,2752.749814762352344,,11335.971720507941427,11152.992415287175390,13944.411450016992603,16691.717159803843970,4129.137891589885839,4129.137891589885839,718994.625043906271458,956660.663616536068730,1991.6798502235
1509,1.000000000000000,270140.000000000000000,20000.000000000000000,2000.000000000000000,1979.000000000000000,1482.000000000000000,0.000000000000000,1136.514068037538209,93217.836134053621208,3262.722531518555115,,4948.918902817231356,2024.040585906725482,17698.880712560581742,4809.816390305740242,4022.029170985806104,4022.029170985806104,713417.208377238828689,941317.724559111054987,17697.7064484124
1510,5.000000000000000,248884.000000000000000,12558.000000000000000,3707.599999999999909,1978.799999999999955,1193.799999999999955,0.000000000000000,1136.513739954635412,93217.782314838535967,5831.820360150222768,,4225.093200717613399,591.414728644715979,19318.995514385853312,2213.711155980505737,4321.353305474633999,2213.711155980505737,710956.583377238828689,942170.110084578278475,17656.3972909129
1511,10.000000000000000,503678.000000000000000,29400.000000000000000,7350.000000000000000,1956.299999999999955,1520.200000000000045,0.000000000000000,1136.513739954635412,93217.782314838535967,1947.322219413119683,,6930.465839744895675,6896.176007040648074,11090.667411682079546,15480.975793076269838,1354.307072472209256,1354.307072472209256,721291.208377238828689,952682.864649578928947,6155.98886684746
1512,7.000000000000000,344294.285714285739232,20910.000000000000000,8363.714285714286234,1962.142857142857110,1549.714285714285779,0.000000000000000,1136.513739954635412,93217.782314838535967,9210.306706570858296,,829.119542713782835,493.065134091096581,15972.475518370061764,1605.672855153685532,3282.776751315449019,1605.672855153685532,707347.666710573714226,942170.110084578278475,19316.28987257
1513,10.000000000000000,337833.000000000000000,15750.000000000000000,7875.000000000000000,1969.299999999999955,1611.200000000000045,0.000000000000000,1136.513739954635412,93217.782314838535967,8351.855921120915809,,2145.266651304076731,570.472215738506065,16841.473345475096721,177.611531898579813,3160.656385737441269,177.611531898579813,708824.041710573714226,943590.752584494650364,17338.2627444519
1514,9.000000000000000,435195.555555555562023,45970.000000000000000,7661.444444444444343,1980.000000000000000,1707.111111111111086,0.000000000000000,1136.514396119818002,93217.889953268706449,1361.496663972840224,,14102.140754380174258,14009.288021372873118,7868.940688187753949,1405.304569395028238,16621.926239987700683,1405.304569395028238,723095.666710573714226,931373.226986786350608,27533.4825996099
1515,9.000000000000000,571047.777777777751908,65777.777777777781012,8222.222222222222626,1959.888888888888914,1732.333333333333258,0.000000000000000,1136.513739941730591,93217.782312721625203,527.472162322374061,,9122.959147225506968,8764.170173849333878,13944.409119055217161,14397.694447402131118,1668.519491436318276,1668.519491436318276,718502.500043906271458,954103.507149495184422,4457.61062463747
1516,6.000000000000000,364528.333333333313931,43150.000000000000000,2157.500000000000000,1985.666666666666742,1624.666666666666742,0.000000000000000,1136.513739954635412,93217.782314838535967,5633.758929999200518,,12296.759147691293037,11401.703253475086967,8387.828575010071290,5770.135305113313734,11514.522299599111648,5770.135305113313734,715713.791710573714226,932225.612585160881281,26340.2312056595
1517,4.000000000000000,650457.500000000000000,88500.000000000000000,7375.000000000000000,1976.500000000000000,1764.500000000000000,0.000000000000000,1136.514068037537982,93217.836134053621208,2219.836399114881715,,10365.799524668458616,10348.603553158680370,18245.070221811449301,12501.964065746640699,4184.347618844789395,4184.347618844789395,714237.416710573714226,954671.764123944099993,5113.52545458723
1518,5.000000000000000,1152492.000000000000000,320000.000000000000000,8000.000000000000000,1959.599999999999909,2208.000000000000000,1.000000000000000,1136.513739954635412,93217.782314838535967,2824.805533522147925,,11561.166903071993147,11405.187908834604968,13870.098765574890422,17017.440053412748966,4401.969440764351020,4401.969440764351020,719158.666710573714226,956944.792149327695370,1732.63049569458
1519,8.000000000000000,582191.250000000000000,67701.250000000000000,8462.625000000000000,1956.000000000000000,1681.625000000000000,0.000000000000000,1136.513739941730591,93217.782312721625203,1144.387307515296470,,9425.986149497099177,9306.618894268469376,12596.176592714473372,16023.504778528325915,2488.709993513751670,2488.709993513751670,719978.875043906271458,954955.892583828419447,3812.55487839233
1520,7.000000000000000,325797.142857142840512,17154.285714285713766,8577.571428571429351,1959.142857142857110,1303.285714285714221,0.000000000000000,1136.514396106913182,93217.889951151781133,4399.619791663405522,,4055.632637218131549,3813.116721468618834,17617.297487661737250,7768.670014843961326,1068.760416982318475,1068.760416982318475,715057.625043906271458,948136.808617038652301,10684.4446928678
1521,6.000000000000000,357346.666666666686069,22238.333333333332121,7941.333333333333030,1964.666666666666742,1677.500000000000000,0.000000000000000,1136.514396119818002,93217.889953268706449,9213.832584288087673,,2246.443551380502868,2202.504179228333669,16461.615292426849919,3116.421536262578229,2281.427403290694656,2281.427403290694656,707019.583377238828689,940465.339051870629191,20947.1714164994
1522,11.000000000000000,411906.363636363646947,26707.272727272727934,6023.000000000000000,1967.545454545454504,1440.909090909090992,0.000000000000000,1136.514068037538209,93217.836134053621208,2446.341770689635723,,5965.451379108243600,5835.278622113738493,11791.257840976912121,14280.118785984403075,1327.822703206860979,1327.822703206860979,720635.041710573714226,951546.350609546992928,7253.68063189631
1523,10.000000000000000,300063.000000000000000,15673.000000000000000,7836.600000000000364,1958.000000000000000,1126.299999999999955,0.000000000000000,1136.513739954635412,93217.782314838535967,6837.115246236635357,,4438.213766560531440,1244.326262694125262,18668.657994574190525,2288.692212716684935,3032.185294123158656,2288.692212716684935,710956.583377238828689,944443.138018827885389,15579.3824913488
1524,4.000000000000000,749352.500000000000000,125725.000000000000000,15213.000000000000000,1982.000000000000000,2915.000000000000000,0.000000000000000,1136.514396106913182,93217.889951151781133,6103.976556612181412,,5103.393976886454766,4914.416835422920485,11103.283076883832109,9417.385717565683080,9278.953590720497232,9278.953590720497232,723423.750043906271458,940465.339051870629191,18474.3528461687
1525,5.000000000000000,809724.000000000000000,144550.000000000000000,14720.799999999999272,1980.799999999999955,3393.400000000000091,0.000000000000000,1136.514068037537982,93217.836134053621208,4421.929366621281588,,7322.605008927534072,6827.814812198488653,11494.094648448512089,7846.494708330546928,11573.671953799646872,7846.494708330546928,724572.041710573714226,938476.439559278660454,20543.9602837445
1526,10.000000000000000,248393.000000000000000,16300.000000000000000,1164.000000000000000,1985.000000000000000,1118.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,2740.301834128489190,,7667.449435596494368,6121.713581308652465,13621.168351896198146,7944.839991806215039,7967.394799355719442,7944.839991806215039,714401.458377238828689,937339.925519246724434,21405.9266841623
1527,10.000000000000000,363729.000000000000000,30508.000000000000000,7626.899999999999636,1961.299999999999955,1470.200000000000045,0.000000000000000,1136.514068024633389,93217.836131936695892,2318.855376518010416,,5774.278892604074827,5773.388711321834307,16482.028690565057332,10019.102845334946323,2342.691725751505146,2342.691725751505146,716041.875043906271458,950409.836624195449986,8248.3181348062
1528,8.000000000000000,295432.500000000000000,32508.750000000000000,2500.625000000000000,1991.000000000000000,1404.625000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,4009.720799973563771,,8081.855100562956068,5717.351899677406436,14275.074304978299551,6925.769924262328459,6907.007490537530430,6907.007490537530430,712761.041710573714226,937339.925519246724434,21718.6385415318
1529,7.000000000000000,486758.571428571420256,46921.428571428572468,7820.142857142856883,1985.142857142857110,2146.428571428571558,0.000000000000000,1136.513739954635412,93217.782314838535967,3744.987016962631060,,16450.487400542086107,16400.858881278138142,5451.644944812820540,2300.117758531239360,18591.398571450481541,2300.117758531239360,722603.541710573714226,928816.070519745349884,30058.8084432496
1530,12.000000000000000,305885.833333333313931,26995.833333333332121,1866.250000000000000,1979.000000000000000,1582.666666666666742,0.000000000000000,1136.513739954635412,93217.782314838535967,2702.899077006830794,,5105.032612867430544,2655.635251429141590,17055.527099315499072,5343.106846037057949,4554.917030109378175,4554.917030109378175,713745.291710573714226,940749.467584662139416,18175.6109508233
1531,1.000000000000000,1307960.000000000000000,320000.000000000000000,8000.000000000000000,1959.000000000000000,2398.000000000000000,1.000000000000000,1136.514068037538209,93217.836134053621208,2742.875895092312931,,11711.053244269265633,11602.440576709082961,13493.205394053464261,17541.214598301630758,4691.248555059362843,4691.248555059362843,719650.791710573714226,957228.920609212131239,1518.40924403896
1532,3.000000000000000,405280.000000000000000,28666.666666666667879,7167.666666666666970,1957.000000000000000,1666.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,2127.883988646369744,,6401.408432512287618,6331.803212040606013,17588.514194313676853,9463.161392928936039,2939.238695713966081,2939.238695713966081,714893.583377238828689,950693.965084079653025,8284.35089630251
1533,7.000000000000000,358500.000000000000000,16102.857142857143117,8050.714285714285325,1967.714285714285779,1445.857142857142890,0.000000000000000,1136.513739954635412,93217.782314838535967,6842.154101797879775,,3744.136104947775948,533.117048482918790,18410.140282796714018,1526.363364678320067,3822.949005338939060,1526.363364678320067,710464.458377238828689,943590.752584494650364,16560.9211420222
1534,1.000000000000000,427600.000000000000000,68610.000000000000000,4574.000000000000000,1981.000000000000000,2078.000000000000000,0.000000000000000,1136.514068037537982,93217.836134053621208,4874.273837786719014,,7677.855585800203698,6767.220174516870429,10826.963172586412838,8276.121074024018526,12060.759546689327181,8276.121074024018526,725556.291710573714226,938476.439559278660454,20630.2163090943
1535,3.000000000000000,1070543.333333333255723,294266.666666666686069,7961.000000000000000,1962.666666666666742,2233.666666666666515,1.000000000000000,1136.513739954635412,93217.782314838535967,3074.858175650784233,,11871.199715848204505,11601.190432515344582,14811.423797192041093,16446.590931092523533,4418.266936273236752,4418.266936273236752,718174.416710573714226,956944.792149327695370,1598.14521205965
1536,1.000000000000000,1389820.000000000000000,317320.000000000000000,7933.000000000000000,1958.000000000000000,2787.000000000000000,1.000000000000000,1136.514068037537982,93217.836134053621208,2932.012468008418637,,11791.190591552367550,11657.655912803254978,13803.185990289741312,17343.251674449518760,4681.897551696439223,4681.897551696439223,719322.708377238828689,957228.920609212131239,1473.58081616116
1537,4.000000000000000,507500.000000000000000,54560.000000000000000,7275.000000000000000,1978.750000000000000,2542.500000000000000,0.000000000000000,1136.514068037538209,93217.836134053621208,1560.368701883985068,,6578.038841834808409,5497.810769346743655,14174.978230224023719,7973.084495969637828,7209.089392333090473,7209.089392333090473,715221.666710573714226,938192.311044713947922,20448.8907639564
